Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-openhie.fhir.sri-lanka.json	26238	-	0	0	0	0	0	0	9	126	0	0	0	0	0	0	0	3	0	0	260	142	0	0	0	8	1	1
fsh-generated/resources/AllergyIntolerance-AllergiesExample.json	1002	17	1	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	16	14	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-AllergiesNoCodeExample.json	898	12	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	12	25	0	0	0	0	0	0
fsh-generated/resources/Bundle-HIMS-Document-Bundle.json	41848	173	0	0	0	0	87	0	3	1153	0	0	0	0	0	0	0	0	0	0	205	195	0	0	0	0	0	0
fsh-generated/resources/Bundle-HIMS-Transactional-Bundle.json	32257	104	0	0	0	0	20	0	2	147	0	0	0	0	0	0	0	0	0	0	184	113	1	0	0	0	0	0
fsh-generated/resources/CarePlan-FollowUpAtHLCExample.json	644	11	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	15	19	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-absent-or-unknown-allergies.json	1332	13	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	26	2898	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-cvd-risk-category.json	1302	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	18	98	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-follow-up-plan.json	1281	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	33	83	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-follow-up-reasons.json	1112	12	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	16	65	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-identifier-types.json	719	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	70	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-injection.json	633	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	70	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-medical-conditions.json	901	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	66	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-procedure.json	633	11	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	57	0	0	0	0	0	1
fsh-generated/resources/CodeSystem-cs-reason-for-encounter.json	135720	467	0	0	0	0	0	0	12	346	0	0	3	0	0	0	0	2	0	0	855	489	0	0	0	23	0	1
fsh-generated/resources/CodeSystem-cs-risk-behaviour-physical-activity.json	796	11	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	53	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-risk-behaviour-tobacco-smoker.json	729	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	45	0	0	0	0	0	0
fsh-generated/resources/Communication-NotifiableDiseasesNotifiedExample.json	427	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0
fsh-generated/resources/Composition-HIMSCompositionExample.json	6092	23	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	24	19	0	0	0	0	0	0
fsh-generated/resources/Condition-MedicalHistoryExample.json	1270	11	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Encounter-TargetFacilityEncounterExample.json	914	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/Location-ProvidersLocationExample.json	1602	11	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-InjectionsExample.json	952	10	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	13	14	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-InjectionsNoCodeExample.json	836	10	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	0	0	0
fsh-generated/resources/Observation-BMIExample.json	1153	11	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/Observation-BloodPressureExample.json	1543	11	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/Observation-FastingBloodSugarExample.json	1558	12	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0
fsh-generated/resources/Observation-HeightExample.json	998	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
fsh-generated/resources/Observation-HypertensionExample.json	1115	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	0	0	0
fsh-generated/resources/Observation-RandomBloodSugarExample.json	1548	12	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	8	0	0	1	0	0	0
fsh-generated/resources/Observation-RiskBehaviourPhysicalActivityExample.json	956	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/Observation-RiskBehaviourTobaccoSmokerExample.json	924	10	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/Observation-TotalCholesterolExample.json	1404	11	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0
fsh-generated/resources/Observation-WeightExample.json	999	11	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/Organization-OrganizationExample.json	574	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	0	0	0
fsh-generated/resources/Patient-HHIMSPatientExample.json	2036	12	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	0	0	0
fsh-generated/resources/Patient-HIMSPatientExample.json	4308	14	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	0	10
fsh-generated/resources/Practitioner-GeneralPractitionerExample.json	545	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0
fsh-generated/resources/Procedure-ProceduresExample.json	1050	10	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	32	12	0	0	0	0	0	0
fsh-generated/resources/RiskAssessment-CVDRiskCategoryExample.json	1794	12	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	37	9	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-FollowUpPlanServiceRequestExample.json	1095	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-GeneralReferralServiceRequestExample.json	797	10	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-allergy-intolerance.json	5046	16	1	0	0	0	0	156	1	160	0	0	1	0	0	0	0	1	0	0	274	1574	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-blood-pressure.json	7433	21	0	0	0	0	0	466	0	387	0	0	0	0	0	0	0	2	0	0	640	1770	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-bmi.json	4293	17	0	0	0	0	0	476	0	213	0	0	2	0	0	0	0	1	0	0	453	968	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-cvd-risk-category.json	4382	16	0	0	0	0	0	137	0	158	0	0	0	0	0	0	0	1	0	0	235	395	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-fasting-blood-sugar.json	4269	27	0	0	0	0	0	206	0	192	0	0	1	0	0	0	0	1	0	0	411	1253	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-follow-up-at-hlc.json	2010	13	0	0	0	0	0	164	0	128	0	0	0	0	0	0	0	1	0	0	279	675	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-follow-up-plan.json	3180	14	0	0	0	0	0	183	0	112	0	0	0	0	0	0	0	1	0	0	253	479	0	1	0	7	0	0
fsh-generated/resources/StructureDefinition-general-referral-request.json	3003	14	0	0	0	0	0	152	0	164	0	0	0	0	0	0	0	0	0	0	348	454	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-height.json	4291	17	0	0	0	0	0	221	0	194	0	0	0	0	0	0	0	2	0	0	460	651	0	0	0	12	1	0
fsh-generated/resources/StructureDefinition-hhims-patient.json	5804	20	0	0	0	0	0	293	0	256	0	0	1	0	0	0	0	1	0	0	581	895	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-hims-composition.json	1511	11	0	0	0	0	0	197	0	122	0	0	0	0	0	0	0	1	0	0	273	442	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-hims-patient.json	6601	20	0	0	0	0	0	385	0	451	0	0	0	0	0	0	0	3	0	0	823	1861	0	0	0	19	0	9
fsh-generated/resources/StructureDefinition-hypertension.json	4691	17	0	0	0	0	0	254	0	289	0	0	0	0	0	0	0	1	0	0	459	641	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-injection.json	3555	15	1	0	0	0	0	248	0	141	0	0	0	0	0	0	0	1	0	0	248	344	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-medical-history.json	2905	14	0	0	0	0	0	212	0	104	0	0	0	0	0	0	0	0	0	0	244	334	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-multiple-values-for-patient-identifier.json	1825	11	0	0	0	0	0	37	0	19	0	0	0	0	0	0	0	1	0	0	55	109	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-notifiable-diseases-notified.json	1553	11	0	0	0	0	0	146	0	77	0	0	0	0	0	0	0	0	0	0	165	335	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-organization.json	2575	13	0	0	0	0	0	156	0	110	0	0	0	0	0	0	0	1	0	0	311	329	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-practitioner.json	1472	12	0	0	0	0	0	98	0	83	0	0	0	0	0	0	0	0	0	0	188	250	0	0	0	5	1	0
fsh-generated/resources/StructureDefinition-procedure.json	3227	14	0	0	0	0	0	141	0	117	0	0	8	0	0	0	0	1	0	0	305	365	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-providers-location.json	3681	15	0	0	0	0	0	152	0	186	0	0	0	0	0	0	0	1	0	0	345	530	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-random-blood-sugar.json	4257	16	0	0	0	0	0	238	0	182	0	0	0	0	0	0	0	1	0	0	382	827	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-referral-task.json	2334	15	0	0	0	0	0	158	0	149	0	0	0	0	0	0	0	1	0	0	273	679	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-risk-behaviour-physical-activity.json	3524	8	0	0	0	0	0	181	0	148	0	0	0	0	0	0	0	1	0	0	325	466	0	0	0	14	0	0
fsh-generated/resources/StructureDefinition-risk-behaviour-tobacco-smoker.json	3499	8	0	0	0	0	0	181	0	157	0	0	0	0	0	0	0	1	0	0	350	435	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-target-facility-encounter.json	2069	5	0	0	0	0	0	192	0	162	0	0	0	0	0	0	0	1	0	0	320	425	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-total-cholesterol.json	4259	11	0	0	0	0	0	193	0	243	0	0	1	0	0	0	0	1	0	0	389	540	0	0	0	18	1	1
fsh-generated/resources/StructureDefinition-weight.json	4292	9	0	0	0	0	0	269	0	226	0	0	0	0	0	0	0	2	0	0	440	1167	0	0	0	12	0	1
fsh-generated/resources/Task-HHIMSReferralTaskExample.json	776	3	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-absent-or-unknown-allergies.json	493	3	0	0	0	0	0	0	1	87	0	0	0	0	0	0	0	0	0	0	13	4442	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-allergy-intolerance-snomed-ct-free-set.json	43199	71	0	0	0	0	0	0	5	119	0	0	0	0	0	0	0	0	0	0	311	701	0	1	0	7	0	0
fsh-generated/resources/ValueSet-vs-allergy-intolerance-substance-condition.json	1739	4	0	0	0	0	0	0	0	2249	0	0	0	0	0	0	0	0	0	0	15	3037	0	0	0	1	0	0
