Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-openhie.fhir.sri-lanka.json	31994	-	0	0	0	1	0	0	9	226	0	0	0	0	0	0	0	2	0	0	306	202	0	0	0	22	0	1
fsh-generated/resources/AllergyIntolerance-AllergiesExample.json	1002	9	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-AllergiesNoCodeExample.json	898	4	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	14	21	0	0	0	0	0	0
fsh-generated/resources/Bundle-HIMS-Document-Bundle.json	40171	112	0	0	0	0	118	0	3	1135	0	0	0	0	0	0	0	1	0	0	220	113	0	0	0	0	0	1
fsh-generated/resources/Bundle-HIMS-Transactional-Bundle.json	30574	91	0	0	0	0	51	0	2	228	0	0	0	0	0	0	0	0	0	0	182	81	0	0	0	0	0	0
fsh-generated/resources/CarePlan-FollowUpAtHLCExample.json	644	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-absent-or-unknown-allergies.json	1332	5	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	18	3465	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-cvd-risk-category.json	1097	6	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	18	86	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-follow-up-plan.json	1076	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	26	93	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-follow-up-reasons.json	948	4	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	23	107	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-identifier-types.json	637	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	19	91	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-investigation.json	14608	51	0	0	0	0	0	0	2	86	0	0	0	0	0	0	0	0	0	0	108	229	0	0	0	4	0	0
fsh-generated/resources/CodeSystem-cs-medication-name.json	21724	76	0	0	0	0	0	0	2	153	0	0	1	0	0	0	0	1	0	0	159	174	0	0	0	5	0	1
fsh-generated/resources/CodeSystem-cs-procedure-imaging.json	1891	13	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	27	55	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-procedure.json	2105	9	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	25	55	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-reason-for-encounter.json	100501	367	0	0	0	0	0	0	11	588	0	0	0	0	0	0	0	3	0	0	687	508	0	0	0	26	0	2
fsh-generated/resources/CodeSystem-cs-risk-behaviour-physical-activity.json	714	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	15	44	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-risk-behaviour-tobacco-smoker.json	647	3	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	46	0	0	0	0	0	0
fsh-generated/resources/Communication-NotifiableDiseasesNotifiedExample.json	427	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	16	0	0	0	0	0	0
fsh-generated/resources/Composition-HIMSCompositionExample.json	6014	26	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	27	0	0	0	0	0	0
fsh-generated/resources/Condition-MedicalHistoryExample.json	1211	6	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	23	11	0	0	0	0	0	0
fsh-generated/resources/Encounter-TargetFacilityEncounterExample.json	914	5	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0
fsh-generated/resources/ImagingStudy-ImagingExample.json	1114	5	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	0	0
fsh-generated/resources/Location-ProvidersLocationExample.json	1602	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-InjectionsExample.json	941	5	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-InjectionsNoCodeExample.json	716	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	10	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-DrugDispensationExample.json	1024	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	14	21	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionsExample.json	2199	9	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	20	26	0	0	1	0	0	0
fsh-generated/resources/Observation-BMIExample.json	1153	6	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Observation-BloodPressureExample.json	1543	8	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Observation-FastingBloodSugarExample.json	1558	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	0	0
fsh-generated/resources/Observation-GenericObservationExample.json	717	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/Observation-HeightExample.json	998	6	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	0	0	0
fsh-generated/resources/Observation-RandomBloodSugarExample.json	1548	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
fsh-generated/resources/Observation-RiskBehaviourPhysicalActivityExample.json	956	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	10	0	0	0	0	0	0
fsh-generated/resources/Observation-RiskBehaviourTobaccoSmokerExample.json	924	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/Observation-TotalCholesterolExample.json	1404	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Observation-WeightExample.json	999	5	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0
