Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-openhie.fhir.sri-lanka.json	30241	-	1	0	0	0	0	0	7	199	0	0	0	0	0	0	0	1	0	0	319	134	0	0	1	12	0	1
fsh-generated/resources/AllergyIntolerance-AllergiesExample.json	1002	7	0	0	0	1	0	0	0	104	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0
fsh-generated/resources/AllergyIntolerance-AllergiesNoCodeExample.json	898	6	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
fsh-generated/resources/Bundle-HIMS-Document-Bundle.json	41848	99	0	0	0	0	101	0	2	1139	0	0	0	0	0	0	0	1	0	0	208	99	0	0	0	0	0	1
fsh-generated/resources/Bundle-HIMS-Transactional-Bundle.json	32257	75	0	0	0	0	29	0	3	203	0	0	0	0	0	0	0	0	0	0	158	94	0	0	0	0	0	0
fsh-generated/resources/CarePlan-FollowUpAtHLCExample.json	644	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-absent-or-unknown-allergies.json	1332	5	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	17	2536	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-cvd-risk-category.json	1097	4	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	15	63	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-follow-up-plan.json	1076	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	17	54	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-cs-follow-up-reasons.json	948	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	14	49	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-identifier-types.json	637	4	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	13	84	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-injection.json	551	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	13	61	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-investigation.json	14608	42	0	0	0	0	0	0	1	89	0	0	0	0	0	0	0	1	0	0	95	169	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-cs-medical-conditions.json	778	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	18	57	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-procedure.json	2099	7	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	22	62	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-cs-reason-for-encounter.json	100501	294	0	0	0	0	0	0	13	465	0	0	0	0	0	0	0	3	0	0	580	972	0	0	0	19	0	3
fsh-generated/resources/CodeSystem-cs-risk-behaviour-physical-activity.json	714	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	94	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-cs-risk-behaviour-tobacco-smoker.json	647	3	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	19	46	0	0	0	1	0	0
fsh-generated/resources/Communication-NotifiableDiseasesNotifiedExample.json	427	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
fsh-generated/resources/Composition-HIMSCompositionExample.json	6092	24	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	29	24	0	0	0	0	0	0
fsh-generated/resources/Condition-MedicalHistoryExample.json	1270	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/Encounter-TargetFacilityEncounterExample.json	914	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0
fsh-generated/resources/Location-ProvidersLocationExample.json	1602	7	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-InjectionsExample.json	952	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	29	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-InjectionsNoCodeExample.json	836	5	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	26	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-DrugDispensationExample.json	976	5	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	14	35	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionsExample.json	2151	8	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	19	32	0	0	0	0	0	0
fsh-generated/resources/Observation-BMIExample.json	1153	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	14	19	0	0	0	0	0	0
fsh-generated/resources/Observation-BloodPressureExample.json	1543	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	0	0
fsh-generated/resources/Observation-FastingBloodSugarExample.json	1558	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Observation-HeightExample.json	998	39	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/Observation-HypertensionExample.json	1115	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0
fsh-generated/resources/Observation-RandomBloodSugarExample.json	1548	7	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	17	10	0	0	0	0	0	0
fsh-generated/resources/Observation-RiskBehaviourPhysicalActivityExample.json	956	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/Observation-RiskBehaviourTobaccoSmokerExample.json	924	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	20	8	0	0	0	0	0	0
fsh-generated/resources/Observation-TotalCholesterolExample.json	1404	6	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	17	9	0	0	0	0	0	0
fsh-generated/resources/Observation-WeightExample.json	999	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0
fsh-generated/resources/Organization-OrganizationExample.json	574	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	19	0	0	0	0	0	0
fsh-generated/resources/Patient-HHIMSPatientExample.json	2036	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	19	0	0	0	0	0	0
fsh-generated/resources/Patient-HIMSPatientExample.json	4308	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	20	0	0	0	0	0	0
fsh-generated/resources/Practitioner-GeneralPractitionerExample.json	545	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
fsh-generated/resources/Procedure-ProceduresExample.json	1060	5	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	19	14	0	0	0	0	0	0
fsh-generated/resources/RiskAssessment-CVDRiskCategoryExample.json	1794	7	0	0	0	0	0	0	1	37	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-FollowUpPlanServiceRequestExample.json	1095	6	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-GeneralReferralServiceRequestExample.json	797	4	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-GenericServiceRequestExample.json	788	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	16	0	0	0	0	0	0
fsh-generated/resources/ServiceRequest-InvestigationsServiceRequestExample.json	846	4	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-allergy-intolerance.json	5072	14	0	0	0	0	0	230	0	304	0	0	0	0	0	0	0	1	0	0	268	1534	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-blood-pressure.json	7433	22	0	0	0	0	0	628	0	1036	0	0	0	0	0	0	0	1	0	0	660	1788	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-bmi.json	4293	15	0	0	0	0	0	369	0	347	0	0	0	0	0	0	0	1	0	0	443	1098	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-cvd-risk-category.json	4382	14	0	0	0	0	0	171	0	168	0	0	0	0	0	0	0	1	0	0	313	475	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-drug-dispensation.json	3033	11	0	0	0	0	0	204	0	199	0	0	1	0	0	0	0	1	0	0	264	546	0	0	0	6	0	1
